variable,entite,label,nb_fichiers,nb_utilisations,exemples_fichiers
garde_alternee,individus,Enfant en garde alternée,31,37,mes-aides.gouv.fr/test_mes_aides_55915b4148433cfe2f4370dd.yaml; mes-aides.gouv.fr/test_mes_aides_551d5fa6d5717876456fda88.yaml; leximpact/2024/irpp_economique_06_couple_maries_salaries_2enfants_effet_quotient_familial_d7.yml; ... et 28 autres
gir,individus,Groupe iso-ressources de l'individu,8,8,mes-aides.gouv.fr/ludwig_test_1520950068799.yaml; mes-aides.gouv.fr/ludwig_test_1515421207606.yaml; mes-aides.gouv.fr/ludwig_test_1520961427075.yaml; ... et 5 autres
handicap,individus,Individu en situation de handicap,426,432,mes-aides.gouv.fr/test_mes_aides_5493f8dcc85c31d77ab6bfcb.yaml; mes-aides.gouv.fr/test_mes_aides_54918a9edf990f5b0286d016.yaml; mes-aides.gouv.fr/test_mes_aides_55e6c2b70587579f04649960.yaml; ... et 423 autres
heures_remunerees_volume,individus,Volume des heures rémunérées contractuellement,58,60,leximpact/2024/isf_ifi_01_salarie_3.5_SMIC_immobilier_1.5M.yml; leximpact/2024/ZZ_cotis_fonctionnaire_territoriale_1.6_SMIC.yml; leximpact/2024/ass_02_couple_marie_salarie_secteur_prive_1_smic_conjoint_sans_ass.yml; ... et 55 autres
inapte_travail,individus,Reconnu inapte au travail,425,428,mes-aides.gouv.fr/test_mes_aides_5493f8dcc85c31d77ab6bfcb.yaml; mes-aides.gouv.fr/test_mes_aides_54918a9edf990f5b0286d016.yaml; mes-aides.gouv.fr/test_mes_aides_55e6c2b70587579f04649960.yaml; ... et 422 autres
invalidite,individus,Individu titulaire d'une carte d'invalidité,72,74,leximpact/2024/isf_ifi_01_salarie_3.5_SMIC_immobilier_1.5M.yml; leximpact/2024/ZZ_cotis_fonctionnaire_territoriale_1.6_SMIC.yml; leximpact/2024/Z_couple_retraites_pension_2.3_SMIC_d6.yml; ... et 69 autres
lieu_emploi_ou_formation,individus,Zone de l'emploi ou de la formation,1,14,formulas/agepi.yaml
livret_a,individus,Épargne sur Livret A,3,3,formulas/ass_revenus_immo.yaml; formulas/aides_logement.yaml; mes-aides.gouv.fr/test_mes_aides_542134d3fb35830200b31345.yaml
logement_chambre,menage,Le logement est considéré comme une chambre,14,15,mes-aides.gouv.fr/ludwig_test_1520950068799.yaml; mes-aides.gouv.fr/test_mes_aides_55311c5802fb377a16fbd5b5.yaml; mes-aides.gouv.fr/testMAcas1_6_couple_accedant_a_la_propriete_AL_1126_E_M_de_salaire_net.yaml; ... et 11 autres
logement_conventionne,menage,Logement conventionné,4,21,formulas/rls_apl.yaml; formulas/aides_logement_fiabilisation.yaml; formulas/aides_logement_reforme_janvier_2021.yaml; ... et 1 autres
logement_crous,menage,Le logement est géré par les CROUS ,1,1,formulas/aides_logement_etudiant.yaml
loyer,menage,Loyer ou mensualité d'emprunt pour un primo-accédant,247,280,mes-aides.gouv.fr/test_mes_aides_548f01937b8500590228332d.yaml; mes-aides.gouv.fr/test_mes_aides_5493f8dcc85c31d77ab6bfcb.yaml; mes-aides.gouv.fr/test_mes_aides_54918a9edf990f5b0286d016.yaml; ... et 244 autres
macc_exon,individus,Revenus industriels et commerciaux non professionnels nets exonérés (régime micro entreprise),2,4,calculateur_impots/yaml/rpns_pv.yaml; calculateur_impots/yaml/regime_micro_BIC_non_pro.yaml
macc_imps,individus,Revenus industriels et commerciaux non professionnels imposables: prestations de services (régime micro entreprise),2,4,calculateur_impots/yaml/rpns_pv.yaml; calculateur_impots/yaml/regime_micro_BIC_non_pro.yaml
macc_impv,individus,Revenus industriels et commerciaux non professionnels imposables: vente de marchandises et assimilées (régime micro entreprise),1,3,calculateur_impots/yaml/regime_micro_BIC_non_pro.yaml
macc_pvce,individus,Plus-values industrielles et commerciales non professionnelles imposables: plus-values de cession taxables selon droit commun (régime micro entreprise),2,4,calculateur_impots/yaml/rpns_pv.yaml; calculateur_impots/yaml/regime_micro_BIC_non_pro.yaml
macc_pvct,individus,Plus-values industrielles et commerciales non professionnelles imposables: plus-values nettes à court terme (régime micro entreprise),1,3,calculateur_impots/yaml/regime_micro_BIC_non_pro.yaml
maries,famille,maries,2,5,formulas/asi_aspa.yaml; formulas/asi.yaml
maries_ou_pacses,foyer_fiscal,Déclarants mariés ou pacsés,3,15,formulas/cs/cmu.yaml; formulas/cs/acs.yaml; impot_revenu/nombre_de_parts/maries_ou_pacses.yaml
mbic_exon,individus,Revenus industriels et commerciaux professionnels nets exonérés (régime micro entreprise),1,3,calculateur_impots/yaml/regime_micro_BIC_pro.yaml
mbic_imps,individus,Revenus industriels et commerciaux professionnels imposables: prestations de services et locations meublées (régime micro entreprise),2,4,calculateur_impots/yaml/regime_micro_BIC_pro.yaml; calculateur_impots/yaml/rpns_pv.yaml
mbic_impv,individus,Revenus industriels et commerciaux professionnels imposables: vente de marchandises (régime micro entreprise),1,3,calculateur_impots/yaml/regime_micro_BIC_pro.yaml
mbic_pvce,individus,Plus-values industrielles et commerciales professionnelles imposables: plus-values de cession taxables selon droit commun (régime micro entreprise),2,4,calculateur_impots/yaml/regime_micro_BIC_pro.yaml; calculateur_impots/yaml/rpns_pv.yaml
mbic_pvct,individus,Plus-values industrielles et commerciales professionnels imposables: plus-values nettes à court terme (régime micro entreprise),2,4,calculateur_impots/yaml/regime_micro_BIC_pro.yaml; calculateur_impots/yaml/rpns_pv.yaml
month:2021-01:12,individus,,1,14,formulas/agepi.yaml
mrag_impo,individus,Revenus agricoles imposables (régime micro BA),1,2,calculateur_impots/yaml/regime_microBA.yaml
mrag_pvce,individus,Plus-values agricoles (régime microBA) à long-terme taxable selon droit commun,1,1,calculateur_impots/yaml/rpns_pv.yaml
mrag_pvct,individus,Plus-values agricoles (régime microBA) à court-terme,1,1,calculateur_impots/yaml/rpns_pv.yaml
nacc_defn,individus,Déficits industriels et commerciaux non professionnels: régime normal ou simplifié sans CGA (régime du bénéfice réel),1,3,calculateur_impots/yaml/regime_benef_reel_BIC_nonpro_sans_cga.yaml
nacc_exon,individus,Revenus industriels et commerciaux non professionnels exonérés yc plus-values sans CGA (régime du bénéfice réel),1,3,calculateur_impots/yaml/regime_benef_reel_BIC_nonpro_sans_cga.yaml
nacc_impn,individus,Revenus industriels et commerciaux non professionnels imposables: régime normal ou simplifié sans CGA (régime du bénéfice réel),1,3,calculateur_impots/yaml/regime_benef_reel_BIC_nonpro_sans_cga.yaml
nacc_meup,individus,Locations meublées non professionnelles: Locations meublées et chambre d'hôtes déjà soumises aux prélèvements sociaux (régime micro entreprise),1,3,calculateur_impots/yaml/regime_micro_BIC_location.yaml
nacc_pres,individus,Locations meublées non professionnelles: Gîtes ruraux et chambres d'hôtes déjà soumis aux prélèvements sociaux avec CGA (régime du bénéfice réel),1,3,calculateur_impots/yaml/regime_benef_reel_BIC_location_avec_cga.yaml
nacc_pvce,individus,Locations meublées non professionnelles: Revenus imposables sans CGA (régime du bénéfice réel),1,3,calculateur_impots/yaml/regime_benef_reel_BIC_location_sans_cga.yaml
nbF,foyer_fiscal,"Nombre d'enfants à charge non mariés, qui ne sont pas en résidence alternée, de moins de 18 ans au 1er janvier de l'année de perception des",83,330,calculateur_impots/yaml/caseL.yaml; calculateur_impots/yaml/rvcm.yaml; calculateur_impots/yaml/caseF.yaml; ... et 80 autres
nbG,foyer_fiscal,Nombre d'enfants qui ne sont pas en résidence alternée à charge titulaires de la carte d'invalidité.,83,310,calculateur_impots/yaml/caseL.yaml; calculateur_impots/yaml/rvcm.yaml; calculateur_impots/yaml/caseF.yaml; ... et 80 autres
nbH,foyer_fiscal,"Nombre d'enfants à charge en résidence alternée, non mariés de moins de 18 ans au 1er janvier de l'année de perception des revenus, ou nés durant la même année ou handicapés quel que soit leur âge",83,318,calculateur_impots/yaml/caseL.yaml; calculateur_impots/yaml/rvcm.yaml; calculateur_impots/yaml/caseF.yaml; ... et 80 autres
nbI,foyer_fiscal,Nombre d'enfants à charge en résidence alternée titulaires de la carte d'invalidité,83,310,calculateur_impots/yaml/caseL.yaml; calculateur_impots/yaml/rvcm.yaml; calculateur_impots/yaml/caseF.yaml; ... et 80 autres
nbJ,foyer_fiscal,Nombre d'enfants majeurs célibataires sans enfant,79,302,calculateur_impots/yaml/caseL.yaml; calculateur_impots/yaml/rvcm.yaml; calculateur_impots/yaml/caseF.yaml; ... et 76 autres
nbN,foyer_fiscal,Nombre d'enfants mariés/pacsés et d'enfants non mariés chargés de famille,13,48,calculateur_impots/yaml/reduc_sous_conditions_ressources.yaml; calculateur_impots/yaml/credit_garext.yaml; calculateur_impots/yaml/caseP.yaml; ... et 10 autres
nbR,foyer_fiscal,Nombre de titulaires (autres que les enfants) de la carte invalidité d'au moins 80 %,79,302,calculateur_impots/yaml/caseL.yaml; calculateur_impots/yaml/rvcm.yaml; calculateur_impots/yaml/caseF.yaml; ... et 76 autres
nbic_defn,individus,Déficits industriels et commerciaux: régime normal ou simplifié sans CGA (régime du bénéfice réel),1,3,calculateur_impots/yaml/regime_benef_reel_BIC_pro_sans_cga.yaml
nbic_defs,individus,Déficits industriels et commerciaux: régime normal ou simplifié sans CGA (régime simplifié du bénéfice réel),1,3,calculateur_impots/yaml/regime_benef_reel_BIC_location_sans_cga.yaml
nbic_exon,individus,Revenus industriels et commerciaux nets exonérés yc plus-values sans CGA (régime du bénéfice réel),1,3,calculateur_impots/yaml/regime_benef_reel_BIC_pro_sans_cga.yaml
nbic_impm,individus,Locations meublées imposables sans CGA (régime du bénéfice réel),1,3,calculateur_impots/yaml/regime_benef_reel_BIC_pro_sans_cga.yaml
nbic_impn,individus,Revenus industriels et commerciaux professionnels imposables: régime normal ou simplifié sans CGA (régime du bénéfice réel),1,3,calculateur_impots/yaml/regime_benef_reel_BIC_pro_sans_cga.yaml
nbnc_pvce,individus,Déficits industriels et commerciaux: locations meublées sans CGA (régime du bénéfice réel),1,3,calculateur_impots/yaml/regime_benef_reel_BIC_pro_sans_cga.yaml
nbptr,foyer_fiscal,Nombre de parts,1,9,formulas/pass_colo.yaml
nlnp_defs,individus,Déficits de locations meublées non professionnelles imposables sans CGA (régime du bénéfice réel),1,3,calculateur_impots/yaml/regime_benef_reel_BIC_location_sans_cga.yaml
nrag_defi,individus,"Déficits agricoles (Régime du bénéfice réel, revenus ne bénéficiant pas de l'abattement CGA ou viseur)",1,4,calculateur_impots/yaml/regime_benef_reel_agricole_sans_cga.yaml
nrag_impg,individus,"Revenus agricoles imposables, cas général moyenne triennale (Régime du bénéfice réel, revenus ne bénéficiant pas de l'abattement CGA ou viseur)",1,4,calculateur_impots/yaml/regime_benef_reel_agricole_sans_cga.yaml
paje,famille,PAJE - Ensemble des prestations,1,1,formulas/aides_logement_reforme_janvier_2021.yaml
paje_base,famille,Allocation de base de la PAJE,423,424,mes-aides.gouv.fr/test_mes_aides_5493f8dcc85c31d77ab6bfcb.yaml; mes-aides.gouv.fr/test_mes_aides_54918a9edf990f5b0286d016.yaml; mes-aides.gouv.fr/test_mes_aides_55e6c2b70587579f04649960.yaml; ... et 420 autres
paje_clca,famille,PAJE - Complément de libre choix d'activité - remplacée par paje_prepare à partir de 04/2017,2,2,mes-aides.gouv.fr/test_mes_aides_55643d7ba0084c3b26e9c8c7.yaml; mes-aides.gouv.fr/test_mes_aides_55643f366aca6d3826e553a4.yaml
paje_naissance,famille,Allocation de naissance de la PAJE,1,1,formulas/cs/cmu_fiab.yaml
paje_prepare,famille,Prestation Partagée d’éducation de l’Enfant (PreParE),2,3,formulas/cs/cmu_fiab.yaml; formulas/rsa/rsa_2017.yaml
participation_frais,menage,Partipation aux frais de logement pour un hebergé à titre gratuit,26,26,mes-aides.gouv.fr/test_mes_aides_553fb5cb46bea964393950ff.yaml; mes-aides.gouv.fr/test_mes_aides_55e6c2b70587579f04649960.yaml; mes-aides.gouv.fr/test_mes_aides_55b8811af0f7e3ac6b8f4d7a.yaml; ... et 23 autres
pcrtp_nombre_actes_assistance,individus,Nombre d'actes nécessitant l'assistance d'une tierce personne,1,2,formulas/rente_at.yaml
pensions_alimentaires_percues,individus,Pensions alimentaires perçues,130,130,mes-aides.gouv.fr/test_mes_aides_54931713f6dab3dc7a59442b.yaml; mes-aides.gouv.fr/test_mes_aides_558d2507131e5b05301eaf3a.yaml; mes-aides.gouv.fr/test_mes_aides_55b8811af0f7e3ac6b8f4d7a.yaml; ... et 127 autres
pensions_alimentaires_versees,foyer_fiscal,Pensions alimentaires versées,104,104,mes-aides.gouv.fr/test_mes_aides_54931713f6dab3dc7a59442b.yaml; mes-aides.gouv.fr/test_mes_aides_558d2507131e5b05301eaf3a.yaml; mes-aides.gouv.fr/test_mes_aides_55b8811af0f7e3ac6b8f4d7a.yaml; ... et 101 autres
pensions_alimentaires_versees_individu,individus,Pensions alimentaires versées pour un individu,7,7,mes-aides.gouv.fr/test_mes_aides_55364aa65808ef7e2d50535b.yaml; mes-aides.gouv.fr/test_mes_aides_55364c58b2f8f07f2d44620d.yaml; formulas/cs/cmu_fiab.yaml; ... et 4 autres
pensions_invalidite,individus,Pensions d'invalidité,8,9,mes-aides.gouv.fr/test_mes_aides_54661ad9f36fa43e77898968.yaml; mes-aides.gouv.fr/test_mes_aides_54857378bf1777d606ad1bf4.yaml; formulas/cs/cmu_fiab.yaml; ... et 5 autres
pole_emploi_categorie_demandeur_emploi,individus,Le classement des demandeurs d’emploi dans les différentes catégories d’inscription à Pôle Emploi,1,14,formulas/agepi.yaml
ppa,famille,Prime Pour l'Activité,13,17,mes-aides.gouv.fr/ludwig_test_1520950068799.yaml; mes-aides.gouv.fr/500E_mois_APL_Zone_1.yaml; mes-aides.gouv.fr/1000E_mois_APL_Zone_3.yaml; ... et 10 autres
ppa_eligibilite,famille,Eligibilité à la PPA pour un mois,1,5,formulas/ppa/ppa.yaml
prestation_compensatoire,individus,Prestation compensatoire,6,6,mes-aides.gouv.fr/test_mes_aides_54661ad9f36fa43e77898968.yaml; formulas/cs/cmu_fiab.yaml; formulas/cs/cmu_rente_at.yaml; ... et 3 autres
prestations_familiales_base_ressources_individu,individus,Base ressource individuelle des prestations familiales,1,4,formulas/aides_logement.yaml
prime_forfaitaire_mensuelle_reprise_activite,individus,Prime forfaitaire mensuelle pour la reprise d'activité,4,4,mes-aides.gouv.fr/test_mes_aides_54661ad9f36fa43e77898968.yaml; mes-aides.gouv.fr/test_mes_aides_544123db288947997ea40dc2.yaml; mes-aides.gouv.fr/test_mes_aides_544f7df975fec1b37e6c0288.yaml; ... et 1 autres
prime_partage_valeur,individus,Prime pérenne de partage de la valeur (PPV),1,1,leximpact/2024/prime_partage_valeur_01_salarie_secteur_prive_1_smic_prime_partage_valeur.yml
prime_partage_valeur_exceptionnelle,individus,Prime exceptionnelle de partage de la valeur (PPV),1,1,leximpact/2024/prime_partage_valeur_02_salarie_secteur_prive_1_smic_prime_partage_valeur_exceptionnelle.yml
primes_fonction_publique,individus,Calcul des primes pour les fonctionnaires,2,3,leximpact/2024/ZZ_cotis_fonctionnaire_etat_2_SMIC.yml; cotisations_sociales_simulateur_IPP.yaml
primes_salaires,individus,"Indemnités, primes et avantages en argent (brut)",1,1,leximpact/2024/prime_partage_valeur_03_salarie_secteur_prive_1_smic_prime_classique.yml
proprietaire_proche_famille,famille,Le propriétaire du logement a un lien de parenté avec la personne de référence ou son conjoint,206,206,mes-aides.gouv.fr/test_mes_aides_548f01937b8500590228332d.yaml; mes-aides.gouv.fr/test_mes_aides_5493f8dcc85c31d77ab6bfcb.yaml; mes-aides.gouv.fr/test_mes_aides_54918a9edf990f5b0286d016.yaml; ... et 203 autres
ratio_alternants,individus,Ratio d'alternants dans l'effectif moyen,1,1,leximpact/2024/ZZ_salarie_prive_cdd_1SMIC_effectifemployeur_3500.yml
regime_securite_sociale,individus,Régime de sécurité sociale,5,5,leximpact/2024/exoneration_cotisations_employeur_tode_04_salarie_secteur_agricole_sup1.6_SMIC_avec_tode.yml; leximpact/2024/exoneration_cotisations_employeur_tode_03_salarie_secteur_agricole_inf_1.6_SMIC_avec_tode.yml; leximpact/2024/exoneration_cotisations_employeur_tode_05_salarie_secteur_agricole_sup1.6_SMIC_sans_tode.yml; ... et 2 autres
rempli_obligation_scolaire,individus,Remplit l'obligation scolaire,17,17,leximpact/2024/couple_1actif_1inactif_1.5_SMIC_3_enfants_d2.yml; leximpact/2024/ass_02_couple_marie_salarie_secteur_prive_1_smic_conjoint_sans_ass_1_enfant.yml; leximpact/2024/couple_1actif_1inactif_0.8_SMIC_3_enfants_d1.yml; ... et 14 autres
remuneration_apprenti,individus,Rémunération de l'apprenti,3,5,formulas/aides_logement_reforme_janvier_2021.yaml; formulas/rsa.yaml; formulas/ppa/ppa.yaml
rente_accident_travail,individus,Montant mensuel de la rente d’accident du travail,1,4,formulas/cs/cmu_rente_at.yaml
rente_viagere_titre_onereux,foyer_fiscal,Rentes viagères (rentes à titre onéreux),1,1,formulas/visale.yaml
residence_dom,menage,,1,1,formulas/af_2020_04.yaml
residence_mayotte,menage,,3,15,formulas/af_2020_04.yaml; formulas/ass_mayotte.yaml; formulas/agepi.yaml
ressortissant_eee,individus,Individu ressortissant d'un pays membre de l'Espace Économique Européen (EEE).,1,1,formulas/aspa.yaml
retraite_brute,individus,Retraite brute,57,57,leximpact/2024/Z_couple_retraites_pension_2.3_SMIC_d6.yml; mes-aides.gouv.fr/test_mes_aides_54e21c1cfe0c1e672d0d126f.yaml; mes-aides.gouv.fr/test_mes_aides_5478a0e6129dbf3626e1c113.yaml; ... et 54 autres
retraite_combattant,individus,Retraite du combattant,4,4,mes-aides.gouv.fr/test_mes_aides_54661ad9f36fa43e77898968.yaml; mes-aides.gouv.fr/test_mes_aides_5481822c76be8a87669fc53b.yaml; mes-aides.gouv.fr/test_mes_aides_544123db288947997ea40dc2.yaml; ... et 1 autres
retraite_imposable,individus,Retraites au sens strict imposables (rentes à titre onéreux exclues),108,108,mes-aides.gouv.fr/test_mes_aides_54931713f6dab3dc7a59442b.yaml; mes-aides.gouv.fr/test_mes_aides_558d2507131e5b05301eaf3a.yaml; mes-aides.gouv.fr/test_mes_aides_55b8811af0f7e3ac6b8f4d7a.yaml; ... et 105 autres
retraite_nette,individus,Pensions de retraite nettes,42,42,mes-aides.gouv.fr/test_mes_aides_54e21c1cfe0c1e672d0d126f.yaml; mes-aides.gouv.fr/test_mes_aides_5478a0e6129dbf3626e1c113.yaml; mes-aides.gouv.fr/test_mes_aides_54661ad9f36fa43e77898968.yaml; ... et 39 autres
revenu_assimile_pension,individus,"Revenu imposé comme des pensions (retraites, pensions alimentaires, etc.)",1,1,calculateur_impots/yaml/reduc_sous_conditions_ressources.yaml
revenu_assimile_salaire,individus,"Revenu imposé comme des salaires (salaires, mais aussi 3vj, 3vk)",7,78,formulas/af_2018_04.yaml; formulas/paje/paje_2018_04.yaml; formulas/af_2018_01.yaml; ... et 4 autres
revenu_categoriel_capital,foyer_fiscal,Revenu catégoriel - Capitaux,1,1,formulas/aides_logement_reforme_janvier_2021.yaml
revenus_capital,individus,Revenus du capital,4,4,mes-aides.gouv.fr/test_mes_aides_54242f9ac6d851020090b6a3.yaml; mes-aides.gouv.fr/test_mes_aides_54213659fb35830200b31353.yaml; mes-aides.gouv.fr/test_mes_aides_545a3741d550a12d2ae7b68c.yaml; ... et 1 autres
revenus_locatifs,individus,Revenus locatifs,11,12,mes-aides.gouv.fr/test_mes_aides_54bfdaf4d337b5d372377d30.yaml; mes-aides.gouv.fr/test_mes_aides_546490a716951c7e7065a5a1.yaml; mes-aides.gouv.fr/test_mes_aides_5475abacf6912100729cc791.yaml; ... et 8 autres
revenus_stage_formation_pro,individus,Revenus de stage de formation professionnelle,5,5,mes-aides.gouv.fr/test_mes_aides_548ac00ffc1609f0180de108.yaml; mes-aides.gouv.fr/test_mes_aides_544123db288947997ea40dc2.yaml; mes-aides.gouv.fr/test_mes_aides_544f7df975fec1b37e6c0288.yaml; ... et 2 autres
revimpres,individus,Revenus nets à imposer aux prélèvements sociaux,1,1,calculateur_impots/yaml/regime_benef_reel_BIC_location_avec_cga.yaml
rfr,foyer_fiscal,Revenu fiscal de référence,88,133,mes-aides.gouv.fr/test_mes_aides_54931713f6dab3dc7a59442b.yaml; formulas/bourse.yaml; mes-aides.gouv.fr/test_mes_aides_558d2507131e5b05301eaf3a.yaml; ... et 85 autres
rpns_auto_entrepreneur_CA_achat_revente,individus,Chiffre d'affaires en tant qu'auto-entrepreneur avec versement libératoire domaine ventes et assimilées ,1,1,mes-aides.gouv.fr/test_mes_aides_553fbd0e301cd062396971ce.yaml
rpns_auto_entrepreneur_CA_bic,individus,Chiffre d'affaires en tant qu'auto-entrepreneur avec versement libératoire domaine prestations de service et locations meublées ,1,1,mes-aides.gouv.fr/test_mes_aides_553fc13246bea9643939512b.yaml
rpns_auto_entrepreneur_CA_bnc,individus,Chiffre d'affaires en tant qu'auto-entrepreneur avec versement libératoire domaine non commercial,2,2,mes-aides.gouv.fr/test_mes_aides_5540d71646bea9643939530f.yaml; mes-aides.gouv.fr/test_mes_aides_5540d62546bea96439395305.yaml
rpns_auto_entrepreneur_benefice,individus,Bénéfice en tant qu'auto-entrepreneur avec versement libératoire,1,1,formulas/cs/cmu_fiab.yaml
rpns_autres_revenus,individus,Autres revenus non salariés,4,4,mes-aides.gouv.fr/test_mes_aides_553fa8b7301cd06239697158.yaml; mes-aides.gouv.fr/test_mes_aides_5540d71646bea9643939530f.yaml; formulas/cs/cmu_fiab.yaml; ... et 1 autres
rpns_autres_revenus_chiffre_affaires,individus,Chiffre d'affaire pour les TNS non agricoles autres que les AE et ME,2,2,mes-aides.gouv.fr/test_mes_aides_553fa8b7301cd06239697158.yaml; formulas/rsa/rsa_eligibilite_tns.yaml
rpns_benefice_exploitant_agricole,individus,Dernier bénéfice agricole,9,17,mes-aides.gouv.fr/test_mes_aides_553fb5cb46bea964393950ff.yaml; mes-aides.gouv.fr/test_mes_aides_553fb8f917d9db60391c3418.yaml; formulas/rente_at.yaml; ... et 6 autres
rpns_imposables,individus,Revenus imposable des professions non salariées individuels,1,3,formulas/aides_logement_reforme_janvier_2021.yaml
rpns_micro_entreprise_benefice,individus,Bénéfice de la micro entreprise,2,2,formulas/cs/cmu_fiab.yaml; formulas/rsa/rsa_2017.yaml
rpns_micro_entreprise_chiffre_affaires,individus,Chiffre d'affaires en micro-entreprise,1,1,formulas/rsa/rsa_eligibilite_tns.yaml
rsa,famille,Revenu de solidarité active,435,483,mes-aides.gouv.fr/test_mes_aides_5493f8dcc85c31d77ab6bfcb.yaml; mes-aides.gouv.fr/test_mes_aides_54918a9edf990f5b0286d016.yaml; mes-aides.gouv.fr/test_mes_aides_55e6c2b70587579f04649960.yaml; ... et 432 autres
rsa_base_ressources_minima_sociaux,famille,Minima sociaux inclus dans la base ressource RSA/RMI,1,10,formulas/rsa/rsa_exclusion_foyer.yaml
rsa_base_ressources_prestations_familiales,famille,Prestations familiales inclues dans la base ressource RSA/RMI,2,12,formulas/rsa/rsa_exclusion_foyer.yaml; formulas/ppa/ppa.yaml
rsa_isolement_recent,famille,Situation d'isolement depuis moins de 18 mois,128,133,mes-aides.gouv.fr/test_mes_aides_55e6c2b70587579f04649960.yaml; mes-aides.gouv.fr/test_mes_aides_558d2507131e5b05301eaf3a.yaml; mes-aides.gouv.fr/test_mes_aides_55b8811af0f7e3ac6b8f4d7a.yaml; ... et 125 autres
rsa_jeune_condition_heures_travail_remplie,individus,Éligible au RSA si la personne a moins de vingt-cinq ans et a travaillé deux ans sur les trois dernières années,3,4,leximpact/2024/rsa_04_rsa_jeune.yml; formulas/rsa.yaml; formulas/ppa/ppa.yaml
rsa_nb_enfants,famille,Nombre d'enfants pris en compte pour le calcul du RSA,1,1,formulas/rsa/rsa_2017.yaml
salaire_de_base,individus,Salaire de base,269,272,mes-aides.gouv.fr/test_mes_aides_548f01937b8500590228332d.yaml; mes-aides.gouv.fr/test_mes_aides_546f517b6c5820403d9ba0a5.yaml; mes-aides.gouv.fr/test_mes_aides_5579b00178ebb479142d5c8f.yaml; ... et 266 autres
salaire_imposable,individus,Salaires imposables,343,624,mes-aides.gouv.fr/test_mes_aides_5493f8dcc85c31d77ab6bfcb.yaml; mes-aides.gouv.fr/test_mes_aides_54918a9edf990f5b0286d016.yaml; mes-aides.gouv.fr/test_mes_aides_55e6c2b70587579f04649960.yaml; ... et 340 autres
salaire_net,individus,Salaires nets d'après définition INSEE,223,301,mes-aides.gouv.fr/test_mes_aides_548f01937b8500590228332d.yaml; mes-aides.gouv.fr/test_mes_aides_546f517b6c5820403d9ba0a5.yaml; mes-aides.gouv.fr/test_mes_aides_5579b00178ebb479142d5c8f.yaml; ... et 220 autres
scolarite,individus,"Scolarité de l'enfant : collège, lycée...",100,119,mes-aides.gouv.fr/test_mes_aides_54931713f6dab3dc7a59442b.yaml; mes-aides.gouv.fr/test_mes_aides_55e6c2b70587579f04649960.yaml; formulas/bourse.yaml; ... et 97 autres
secteur_activite_employeur,individus,Secteur d'activité (employeur),5,5,leximpact/2024/exoneration_cotisations_employeur_tode_04_salarie_secteur_agricole_sup1.6_SMIC_avec_tode.yml; leximpact/2024/exoneration_cotisations_employeur_tode_03_salarie_secteur_agricole_inf_1.6_SMIC_avec_tode.yml; leximpact/2024/exoneration_cotisations_employeur_tode_05_salarie_secteur_agricole_sup1.6_SMIC_sans_tode.yml; ... et 2 autres
stagiaire,individus,L'individu est stagiaire,1,12,formulas/agepi.yaml
statut_marital,individus,Statut marital,321,594,mes-aides.gouv.fr/test_mes_aides_5493f8dcc85c31d77ab6bfcb.yaml; mes-aides.gouv.fr/test_mes_aides_54931713f6dab3dc7a59442b.yaml; mes-aides.gouv.fr/testMAcas1_6_couple_accedant_a_la_propriete_AL_1126_E_M_de_salaire_net.yaml; ... et 318 autres
statut_occupation_logement,menage,Statut d'occupation du logement,411,524,mes-aides.gouv.fr/test_mes_aides_5493f8dcc85c31d77ab6bfcb.yaml; mes-aides.gouv.fr/test_mes_aides_54918a9edf990f5b0286d016.yaml; mes-aides.gouv.fr/test_mes_aides_55e6c2b70587579f04649960.yaml; ... et 408 autres
taches_salarie_type,individus,Type des tâches affectées au salarié,5,5,leximpact/2024/exoneration_cotisations_employeur_tode_04_salarie_secteur_agricole_sup1.6_SMIC_avec_tode.yml; leximpact/2024/exoneration_cotisations_employeur_tode_03_salarie_secteur_agricole_inf_1.6_SMIC_avec_tode.yml; leximpact/2024/exoneration_cotisations_employeur_tode_05_salarie_secteur_agricole_sup1.6_SMIC_sans_tode.yml; ... et 2 autres
taille_entreprise,individus,Catégorie de taille d'entreprise,1,2,cotisations_sociales_simulateur_IPP.yaml
taux_accident_travail,individus,Approximation du taux accident à partir de l'exposition au risque donnée,1,9,formulas/rente_at.yaml
taux_incapacite,individus,Taux d'incapacité pris en compte pour l'AAH,22,43,mes-aides.gouv.fr/test_mes_aides_55688638aef2163226757c77.yaml; mes-aides.gouv.fr/testMAcas1_6_couple_accedant_a_la_propriete_AL_1126_E_M_de_salaire_net.yaml; mes-aides.gouv.fr/500E_mois_APL_Zone_3.yaml; ... et 19 autres
taux_th_commune,menage,Taux de taxe d'habitation de la commune,1,11,formulas/taxe_habitation.yaml
taux_th_epci,menage,Taux de taxe d'habitation de l'EPCI (Établissement Public de Coopération Intercommunale),1,11,formulas/taxe_habitation.yaml
tns_autres_revenus_type_activite,individus,Type d'activité de l'entreprise non AE ni ME,4,4,mes-aides.gouv.fr/ludwig_test_1520950068799.yaml; mes-aides.gouv.fr/test_mes_aides_553fa8b7301cd06239697158.yaml; mes-aides.gouv.fr/test_mes_aides_5540d71646bea9643939530f.yaml; ... et 1 autres
