code postal;code INSEE;nom commune (Poste);nom commune (ACOSS); AOT;taux;SMT;taux additionnel
81530;81085;ESCROUX                               ;;;;;
81260;81086;ESPERAUSSES                           ;;;;;
81150;81087;FAYSSAC                               ;;;;;
81120;81088;FAUCH                                 ;;;;;
81340;81089;FAUSSERGUES                           ;;;;;
81600;81090;FENOLS                                ;;;;;
81260;81091;FERRIERES                             ;;;;;
81500;81092;FIAC                                  ;;;;;
81150;81093;FLORENTIN                             ;;;;;
81340;81094;FRAISSINES                            ;;;;;
81170;81095;FRAUSSEILLES                          ;;;;;
81430;81096;LE FRAYSSE                            ;;;;;
81990;81097;FREJAIROLLES                          ;FREJAIROLLES;COMMUNAUTE D'AGGLOMERATION DE L'ALBIGEOIS;0,6;;
81570;81098;FREJEVILLE                            ;;;;;
81600;81099;GAILLAC                               ;GAILLAC;MAIRIE DE GAILLAC;0,55;;
81700;81100;GARREVAQUES                           ;;;;;
81450;81101;LE GARRIC                             ;;;;;
81500;81102;GARRIGUES                             ;;;;;
81530;81103;GIJOUNET                              ;;;;;
81500;81104;GIROUSSENS                            ;;;;;
81300;81105;GRAULHET                              ;;;;;
81800;81106;GRAZAC                                ;;;;;
81170;81108;ITZAC                                 ;;;;;
81440;81109;JONQUIERES                            ;;;;;
81190;81110;JOUQUEVIEL                            ;;;;;
81170;81111;LABARTHE BLEYS                        ;;;;;
81150;81112;LABASTIDE DE LEVIS                    ;;;;;
81120;81113;LABASTIDE DENAT                       ;LABASTIDE DENAT;COMMUNAUTE D'AGGLOMERATION DE L'ALBIGEOIS;0,6;;
81400;81114;LABASTIDE GABAUSSE                    ;;;;;
81270;81115;LABASTIDE ROUAIROUX                   ;;;;;
81500;81116;LABASTIDE ST GEORGES                  ;;;;;
81300;81117;LABESSIERE CANDEIL                    ;;;;;
81100;81118;LABOULBENE                            ;;;;;
81120;81119;LABOUTARIE                            ;;;;;
81290;81120;LABRUGUIERE                           ;LABRUGUIERE;COMMUNAUTE D'AGGLOMERATION DE CASTRES;0,6;;
81240;81121;LACABAREDE                            ;;;;;
81340;81122;LACAPELLE PINET                       ;;;;;
81170;81123;LACAPELLE SEGALAR                     ;;;;;
81230;81124;LACAUNE                               ;;;;;
81330;81125;LACAZE                                ;;;;;
81500;81126;LACOUGOTTE CADOUL                     ;;;;;
81470;81127;LACROISILLE                           ;;;;;
81210;81128;LACROUZETTE                           ;;;;;
81110;81129;LAGARDIOLLE                           ;;;;;
81090;81130;LAGARRIGUE                            ;LAGARRIGUE;COMMUNAUTE D'AGGLOMERATION DE CASTRES;0,6;;
81150;81131;LAGRAVE                               ;;;;;
81220;81132;GUITALENS L ALBAREDE                  ;;;;;
81120;81133;LAMILLARIE                            ;;;;;
81260;81134;LAMONTELARIE                          ;;;;;
81640;81135;LAPARROUQUIAL                         ;;;;;
81140;81136;LARROQUE                              ;;;;;
81260;81137;LASFAILLADES                          ;;;;;
81300;81138;LASGRAISSES                           ;;;;;
81440;81139;LAUTREC                               ;;;;;
81500;81140;LAVAUR                                ;;;;;
81340;81141;LEDAS ET PENTHIES                     ;;;;;
81700;81142;LEMPAUT                               ;;;;;
81110;81143;LESCOUT                               ;;;;;
81380;81144;LESCURE D ALBIGEOIS                   ;LESCURE D ALBIGEOIS;COMMUNAUTE D'AGGLOMERATION DE L'ALBIGEOIS;0,6;;
81310;81145;LISLE SUR TARN                        ;;;;;
81170;81146;LIVERS CAZELLES                       ;;;;;
81120;81147;LOMBERS                               ;;;;;
81170;81148;LOUBERS                               ;;;;;
81800;81149;LOUPIAC                               ;;;;;
81500;81150;LUGAN                                 ;;;;;
81220;81151;MAGRIN                                ;;;;;
81130;81152;MAILHOC                               ;;;;;
81260;81153;LE MARGNES                            ;;;;;
81170;81154;MARNAVES                              ;;;;;
81430;81155;MARSAL                                ;;;;;
81150;81156;MARSSAC SUR TARN                      ;MARSSAC SUR TARN;COMMUNAUTE D'AGGLOMERATION DE L'ALBIGEOIS;0,6;;
81500;81157;MARZENS                               ;;;;;
81530;81158;LE MASNAU MASSUGUIES                  ;;;;;
81500;81159;MASSAC SERAN                          ;;;;;
81110;81160;MASSAGUEL                             ;;;;;
81250;81161;MASSALS                               ;;;;;
81470;81162;MAURENS SCOPONT                       ;;;;;
81200;81163;MAZAMET                               ;MAZAMET;COMMUNAUTE D'AGGLOMERATION DE CASTRES;0,6;;
81800;81164;MEZENS                                ;;;;;
81170;81165;MILHARS                               ;;;;;
81130;81166;MILHAVET                              ;;;;;
81250;81167;MIOLLES                               ;;;;;
81190;81168;MIRANDOL BOURGNOUNAC                  ;;;;;
81300;81169;MISSECLE                              ;;;;;
81640;81170;MONESTIES                             ;;;;;
81600;81171;MONTANS                               ;;;;;
81190;81172;MONTAURIOL                            ;;;;;
81500;81173;MONTCABRIER                           ;;;;;
81440;81174;MONTDRAGON                            ;;;;;
81630;81175;MONTDURAUSSE                          ;;;;;
81140;81176;MONTELS                               ;;;;;
81210;81177;MONTFA                                ;;;;;
81630;81178;MONTGAILLARD                          ;;;;;
81470;81179;MONTGEY                               ;;;;;
81190;81180;MONTIRAT                              ;;;;;
81440;81181;MONTPINIER                            ;;;;;
81360;81182;MONTREDON LABESSONNIE                 ;;;;;
81120;81183;MONT ROC                              ;;;;;
81170;81184;MONTROSIER                            ;;;;;
81630;81185;MONTVALEN                             ;;;;;
81190;81186;MOULARES                              ;;;;;
81300;81187;MOULAYRES                             ;;;;;
81320;81188;MOULIN MAGE                           ;;;;;
81470;81189;MOUZENS                               ;;;;;
81430;81190;MOUZIEYS TEULET                       ;;;;;
81170;81191;MOUZIEYS PANENS                       ;;;;;
81320;81192;MURAT SUR VEBRE                       ;;;;;
81320;81193;NAGES                                 ;;;;;
81710;81195;NAVES                                 ;NAVES;COMMUNAUTE D'AGGLOMERATION DE CASTRES;0,6;;
81490;81196;NOAILHAC                              ;NOAILHAC;COMMUNAUTE D'AGGLOMERATION DE CASTRES;0,6;;
81170;81197;NOAILLES                              ;;;;;
81120;81198;ORBAN                                 ;;;;;
81340;81199;PADIES                                ;;;;;
81700;81200;PALLEVILLE                            ;;;;;
81190;81201;PAMPELONNE                            ;;;;;
81310;81202;PARISOT                               ;;;;;
81250;81203;PAULINET                              ;;;;;
81660;81204;PAYRIN AUGMONTEL                      ;PAYRIN AUGMONTEL;COMMUNAUTE D'AGGLOMERATION DE CASTRES;0,6;;
81470;81205;PECHAUDIER                            ;;;;;
81140;81206;PENNE                                 ;;;;;
81440;81207;PEYREGOUX                             ;;;;;
81310;81208;PEYROLE                               ;;;;;
81660;81209;PONT DE LARN                          ;PONT DE LARN;COMMUNAUTE D'AGGLOMERATION DE CASTRES;0,6;;
81700;81210;POUDIS                                ;;;;;
81120;81211;POULAN POUZOLS                        ;;;;;
81220;81212;PRADES                                ;;;;;
81500;81213;PRATVIEL                              ;;;;;
81470;81214;PUECHOURSI                            ;;;;;
81390;81215;PUYBEGON                              ;;;;;
81440;81216;PUYCALVEL                             ;;;;;
81140;81217;PUYCELSI                              ;;;;;
81990;81218;PUYGOUZON                             ;PUYGOUZON;COMMUNAUTE D'AGGLOMERATION DE L'ALBIGEOIS;0,6;;
81700;81219;PUYLAURENS                            ;;;;;
81800;81220;RABASTENS                             ;;;;;
81330;81221;RAYSSAC                               ;;;;;
81120;81222;REALMONT                              ;;;;;
81240;81223;LE RIALET                             ;LE RIALET;COMMUNAUTE D'AGGLOMERATION DE CASTRES;0,6;;
81170;81224;LE RIOLS                              ;;;;;
81600;81225;RIVIERES                              ;;;;;
81120;81226;RONEL                                 ;;;;;
81210;81227;ROQUECOURBE                           ;;;;;
81800;81228;ROQUEMAURE                            ;;;;;
81470;81229;ROQUEVIDAL                            ;;;;;
81400;81230;ROSIERES                              ;;;;;
81240;81231;ROUAIROUX                             ;;;;;
81150;81232;ROUFFIAC                              ;ROUFFIAC;COMMUNAUTE D'AGGLOMERATION DE L'ALBIGEOIS;0,6;;
81120;81233;ROUMEGOUX                             ;;;;;
81140;81234;ROUSSAYROLLES                         ;;;;;
81290;81235;ST AFFRIQUE LES MONTAGNES             ;;;;;
81500;81236;ST AGNAN                              ;;;;;
81110;81237;ST AMANCET                            ;;;;;
81240;81238;ST AMANS SOULT                        ;ST AMANS SOULT;COMMUNAUTE D'AGGLOMERATION DE CASTRES;0,6;;
81240;81239;ST AMANS VALTORET                     ;;;;;
81250;81240;ST ANDRE                              ;;;;;
81120;81241;ST ANTONIN DE LACALM                  ;;;;;
81110;81242;ST AVIT                               ;;;;;
81140;81243;ST BEAUZILE                           ;;;;;
81400;81244;ST BENOIT DE CARMAUX                  ;;;;;
81190;81245;ST CHRISTOPHE                         ;;;;;
81140;81246;STE CECILE DU CAYROU                  ;;;;;
81340;81247;ST CIRGUE                             ;;;;;
81390;81248;ST GAUZENS                            ;;;;;
81190;81249;STE GEMME                             ;;;;;
81440;81250;ST GENEST DE CONTEST                  ;;;;;
81700;81251;ST GERMAIN DES PRES                   ;;;;;
81210;81252;ST GERMIER                            ;;;;;
81350;81253;ST GREGOIRE                           ;;;;;
81350;81254;ST JEAN DE MARCEL                     ;;;;;
81500;81255;ST JEAN DE RIVES                      ;;;;;
81210;81256;ST JEAN DE VALS                       ;;;;;
81160;81257;ST JUERY                              ;ST JUERY;COMMUNAUTE D'AGGLOMERATION DE L'ALBIGEOIS;0,6;;
81440;81258;ST JULIEN DU PUY                      ;;;;;
81340;81259;ST JULIEN GAULENE                     ;;;;;
81120;81260;ST LIEUX LAFENASSE                    ;;;;;
81500;81261;ST LIEUX LES LAVAUR                   ;;;;;
81170;81262;ST MARCEL CAMPES                      ;;;;;
81170;81263;ST MARTIN LAGUEPIE                    ;;;;;
81340;81264;ST MICHEL LABADIE                     ;;;;;
81140;81265;ST MICHEL DE VAX                      ;;;;;
81220;81266;ST PAUL CAP DE JOUX                   ;;;;;
81330;81267;ST PIERRE DE TRIVISY                  ;;;;;
81530;81268;ST SALVI DE CARCAVES                  ;;;;;
81490;81269;ST SALVY DE LA BALME                  ;;;;;
81700;81270;ST SERNIN LES LAVAUR                  ;;;;;
81370;81271;ST SULPICE LA POINTE                  ;;;;;
81630;81272;ST URCISSE                            ;;;;;
81710;81273;SAIX                                  ;;;;;
81990;81274;SALIES                                ;SALIES;COMMUNAUTE D'AGGLOMERATION DE L'ALBIGEOIS;0,6;;
81640;81275;SALLES                                ;;;;;
81630;81276;SALVAGNAC                             ;;;;;
81350;81277;SAUSSENAC                             ;;;;;
81240;81278;SAUVETERRE                            ;;;;;
81630;81279;LA SAUZIERE ST JEAN                   ;;;;;
81640;81280;LE SEGUR                              ;;;;;
81570;81281;SEMALENS                              ;;;;;
81530;81282;SENAUX                                ;;;;;
81600;81283;SENOUILLAC                            ;;;;;
81990;81284;LE SEQUESTRE                          ;LE SEQUESTRE;COMMUNAUTE D'AGGLOMERATION DE L'ALBIGEOIS;0,6;;
81350;81285;SERENAC                               ;;;;;
81220;81286;SERVIES                               ;;;;;
81120;81287;SIEURAC                               ;;;;;
81540;81288;SOREZE                                ;;;;;
81580;81289;SOUAL                                 ;;;;;
81170;81290;SOUEL                                 ;;;;;
81130;81291;TAIX                                  ;;;;;
81190;81292;TANUS                                 ;;;;;
81630;81293;TAURIAC                               ;;;;;
81600;81294;TECOU                                 ;;;;;
81120;81295;TEILLET                               ;;;;;
81120;81296;TERRE CLAPIER                         ;;;;;
81150;81297;TERSSAC                               ;TERSSAC;COMMUNAUTE D'AGGLOMERATION DE L'ALBIGEOIS;0,6;;
81500;81298;TEULAT                                ;;;;;
81220;81299;TEYSSODE                              ;;;;;
81170;81300;TONNAC                                ;;;;;
81120;81301;LE TRAVET                             ;;;;;
81190;81302;TREBAN                                ;;;;;
81340;81303;TREBAS                                ;;;;;
81190;81304;TREVIEN                               ;;;;;
81330;81305;VABRE                                 ;;;;;
81350;81306;VALDERIES                             ;;;;;
81090;81307;VALDURENQUE                           ;VALDURENQUE;COMMUNAUTE D'AGGLOMERATION DE CASTRES;0,6;;
